customer_id,order_id,total_price
WSBWH,8Z3C1,9.00
7G30P,NQ025,113.83
3BLAP,QH65S,20.44
52YCK,CH121,4.77
8I9NF,Z1S4U,10.28
RX2DO,AK4ZO,18.90
4Y6OV,KNGAT,40.50
0EFML,UJ5J1,29.50
CEZ02,DB8AT,50.19
A0FJW,X4DZY,64.98
CNFT2,83OR7,11.90
FQFAD,WOI8U,5.76
FQFAD,SPUM7,17.01
4C4H5,1T3Y0,44.27
47WIZ,ZJA16,5.73
ZQG7Y,R748I,132.95
0XLAS,DMNVD,32.02
QH3HB,PZ5NX,42.48
0N0OR,X1M8Q,40.10
YWTWX,YECA3,174.58
K611F,KPDQN,19.50
C533A,ZZJET,13.05
0O0K0,ZFV9A,83.41
GO41U,WPCD9,49.12
IR922,G68TP,315.42
Q1Q5A,ZM6BV,22.05
0CKPE,BRY79,45.41
PF3BS,JGVNX,162.15
3089L,29IYR,7.92
PQY7J,R3JSG,16.71
MB6UJ,GIO6Z,9.90
3HGX5,WG4LX,46.52
5H31M,2GC87,17.08
W45TJ,K9DS0,304.45
QAIU3,2JGTW,62.56
PFSXG,DJATB,48.05
77DVH,OPIN9,16.03
HA8S9,L28IJ,34.72
XP33A,JOAIZ,17.22
UVVW3,MU3TX,63.44
Q3CNR,WFU4B,11.23
60Q4H,LIK0R,14.17
HGW3D,JI14T,13.02
YWZDX,S9003,62.88
8XC0L,0109V,83.65
VBHLB,RTBA6,27.72
GA48D,NVGNW,19.36
79FLS,WWFRR,60.16
LGFSD,KBECY,111.09
8VT5L,QGS77,65.47
P8AWO,071W8,24.30
069NJ,B7Y5U,26.07
HW4LH,101Z9,7.28
BVUB2,CX599,22.60
GA372,8WLK2,12.96
VICMO,L455P,6.93
48PVJ,OTY4W,293.31
ORKT1,WYMBZ,47.74
O44TN,V4J28,0.99
BUOK8,1NUAU,7.95
G3QMM,RPHCE,9.20
JRV1K,GE9ST,38.72
XAOOW,57OUY,39.68
XDA65,R7HFB,11.64
6ZRG4,AFLDJ,33.53
H226O,FZFGS,55.47
X050N,FTM6M,9.60
7NH4D,R2ZGD,43.52
9UNI5,O3ETT,112.20
2FVX9,SQ5HO,13.56
YUBHL,YQGZ0,23.16
XYL9I,OLLC6,37.68
W45TJ,8YYD1,80.65
MPWVV,QE41R,73.20
1CELO,QKSWT,97.04
AXES5,Y4QFQ,39.78
SZ01Y,IXUSX,41.22
K273A,2SIB7,10.92
RRZQK,BTNS4,5.05
XRUHK,3H28H,11.38
Z7603,PHZUU,44.70
87DJH,XFLR6,136.45
3KHUL,NCRJV,3.38
MB34L,IZTRB,114.93
CFULD,2I1US,61.60
Z1A8R,VLWIV,56.05
KY3CK,GTVWK,144.31
BD8T1,58LWT,5.36
EU1W2,0O1R3,7.27
MRVAK,674KQ,5.73
S4AEY,FDWZ6,118.96
KKB92,6QV4U,45.25
R1JUJ,FQK0I,7.60
P58U3,1I1YA,2.88
12UQM,J4JWN,29.98
NLW1W,WO539,125.74
7FH0K,UFYO0,37.80
X681P,CLNKG,37.20
2FVX9,4Z4DE,34.59
KE3O8,G7B3A,1.98
IMKT6,U8MI1,289.98
NYHZC,FYGVW,28.10
RZOPE,O0EMF,0.99
V4S82,V0K70,4.80
VAVGS,4SG64,54.00
7YLB1,BJFBP,62.16
FYMMP,VUK4I,42.39
2CJ0Z,5B1J5,23.13
ED86E,A5YA7,11.22
DG2JW,C9TJ9,6.90
KI1DX,4QPW7,21.08
63VNL,9LJF1,32.16
87LD6,RM4VS,16.80
A4NYY,BHIWB,77.92
Y2VUP,EVT1W,10.50
QMMWD,PGWJD,41.34
GB1J3,0P2A0,65.70
MJRHO,RMPOP,19.35
I8FWC,AXI4O,26.88
9I4E7,HTXZI,24.78
YI8GI,T3A1E,44.10
I97IK,1Z3FP,12.11
55ML4,FB0ZN,39.00
4S5OA,6D4KK,20.40
YTZHN,MRV5U,37.26
QD5UT,ISLI4,32.20
7RAN5,VNZ0B,51.30
G6NDD,3YKOI,28.11
YLGKV,3NUPW,7.92
YIENW,0YH4G,21.21
LIIYJ,48RJN,220.74
GJX6J,Z20SZ,26.79
7A988,HM5G6,62.78
Q16HF,41PLT,115.73
C1PYQ,058P0,18.16
UUQ9A,59VW3,20.34
4AQVG,53YZS,15.03
KNBNP,27FS2,40.47
J9A97,8TV7D,272.91
0P5W0,F1FJC,240.24
MB34L,UXCIU,11.64
9UYON,77EG4,83.75
RL069,TH7SI,1.75
6E25L,VUEBT,28.42
CTGEV,QXTHN,60.64
IWTRH,AZN86,22.16
9C83F,IHTWT,11.94
UP5LK,7EGKV,38.61
7KIEI,AYBM8,1.99
ZEPRP,PIV97,17.52
WJZ3U,B88N2,12.36
9X2A3,LZCLI,15.60
3RSXW,XAYFN,4.72
CVO49,NX4T7,30.50
0KXUL,7CZ4Z,91.19
JVN1X,L5KX5,2.13
GPVQK,9XHPG,51.60
RXQND,80SOS,8.54
QV3QW,T0H1T,62.08
TQO3V,D497T,119.10
2L965,6M25M,36.24
GZR5A,DGCAY,35.00
9S1EY,3EN89,22.47
WYQ2F,0DK9B,11.10
KRLJ1,XCF39,2.44
M3RVD,905PB,3.96
KVJ8K,V00MA,52.99
Q49MN,JVOBR,64.52
Q98ZO,AVFGP,173.64
CFZVD,TM42N,69.73
SWNC1,NN32W,10.29
02C6X,Q08N5,8.05
T39YV,3DELI,32.76
Y4F3W,6924M,11.64
N9PVI,PYBF0,5.98
Y9R0I,XU2A5,78.05
QK8Y5,C0Y1P,38.05
HOGTV,69EDT,20.75
LO7O1,B1XGA,41.60
QO7OB,W7QF8,197.56
VO25O,EMQN6,43.05
C3OKM,35AKL,41.58
ANAHM,ZWA9Z,84.84
YXVKL,QDIQU,37.90
KIZBG,915CF,5.67
VGUD2,JCE8J,62.23
AM6PM,SFAAE,1.98
6LXBV,T6U31,27.75
7OEQ6,EYA9O,18.70
4TTYC,4XMHB,4.72
3IAOM,FBP5Y,5.46
HPAQ6,0QLCV,365.60
LSJVD,DJVQH,53.83
SA291,G6YW9,31.98
5EWGD,BW8U5,78.91
02RAM,IO6Z9,31.60
B7KXS,S3FD4,16.45
RSU9A,XXAX1,44.43
TPXIB,58RTR,42.44
JX1EP,34M4A,23.36
HC5BE,Q74MT,123.53
VWLZ7,LASK0,35.58
EC1CB,8SJTK,148.30
0QAIQ,KOMXG,1.98
S6OY0,9ZU3K,60.00
QULO0,45A8F,23.60
9TU2E,LQWTE,119.75
P92MD,F27AD,73.69
T91WI,TIQSK,12.18
55GU7,FYYMI,8.84
KM5XU,5P51F,86.12
CQJP2,V9VHQ,17.15
R4A1B,3J501,35.63
XTW5D,D97HI,23.89
ZDHL6,NSSUP,36.27
VOMZD,QPIZD,24.48
2CJ0Z,Y6SUS,11.60
YWEB8,G6ATO,272.01
6PI7K,K3ZYD,11.04
993FC,SK8EK,60.30
NP78L,7LEYN,89.10
HTZ2V,VH0C0,54.28
PSNKL,736HC,157.98
126DV,YVCIP,30.16
5WEUD,YBZ83,41.25
TZ0T4,VR4CC,15.70
6AMX3,JXUIT,92.85
JGR1Q,Y7KAF,51.48
1LPRQ,2BYQ9,64.80
B1185,FFA95,4.94
FVYIF,SNPRW,42.18
QTJW9,Q5S9R,24.80
IKRNK,28UK7,10.53
B5NU1,JOHBG,23.04
4O32K,80S67,4.06
Z1A8R,6L3ZQ,4.08
EGHVN,DPDQ5,28.60
B1WJ5,DH5AC,31.62
T30QJ,9R08L,85.68
FSSXT,AWDGZ,131.42
F1AJZ,0049X,3.26
VK3RS,WFN0C,122.70
UECC9,9GFJ7,29.28
HXKUN,ZP1DT,26.90
KB8R8,5HEGJ,39.27
99NKZ,FV5W4,5.05
BK596,MT7HS,145.22
T1XHZ,P8RFE,7.62
SBUV0,NLZ1O,22.95
RACZK,3LRVE,31.56
7UHZ7,IJVK7,180.73
KCYIY,K17H8,101.02
ZVN3P,HX1HP,5.44
4WJ0L,6P3XG,26.97
Y35K7,CCC6J,35.64
S2OET,6TDOS,64.00
U7BF3,PXFBQ,46.56
39BB9,J16G6,54.88
FOC3C,0VP2Y,32.46
LT4PL,3OE7Y,11.40
1RBTZ,Z9T6Z,11.55
PNG8X,QC493,70.72
MQ1C5,IF64X,15.60
EYJ2E,ED2IS,82.24
922YJ,PS4TS,12.60
26AHJ,4ZVSR,3.44
GDGDO,PCU24,52.40
JC89U,GKUQZ,53.24
UB1BJ,PVIU7,211.00
FU3OG,E2RJK,35.73
OJ4DZ,7F343,7.08
6U49W,46J3H,31.71
99B28,HQTNG,48.32
7NU74,R95T8,2.97
LLLBR,XQ12P,9.82
GRF4S,RP3DG,53.28
I7VAC,CAZNV,31.92
UU86C,17SKU,108.57
M4W3N,BGLAU,51.99
96DLQ,7D19N,10.60
HCYMT,E8178,29.19
R5Z9M,3X21Y,74.29
R474F,5WBRI,2.97
PDMSH,WSBMQ,44.37
JMSBD,P4LEE,8.70
V94D2,9REHP,22.74
BEA5R,D2OQL,73.36
4XOWN,VAONK,10.51
2G9J9,23DKY,11.55
HF2M9,F40BF,5.23
GA1OS,8BAAQ,27.24
AGLYC,X4Q8U,71.20
QPR5T,E1KYV,33.06
U9CJS,E5NJ0,36.30
85VRW,QV5RW,28.26
11H6P,GQ0AV,19.56
SGHSP,TJ7UC,67.47
PXCKU,5Z8EA,33.91
XKTPD,2V8Y2,19.17
YNKRV,TPP7V,5.94
PSNKL,YLHJ2,23.64
EQRX6,F91OC,312.28
AZ0DQ,ZB24B,69.57
SVT7J,U91T9,80.36
7KIHE,CXV08,101.67
GMY93,GF9X7,41.40
SZ01Y,8APH7,21.28
MXQDW,DA4WE,75.81
DFQHP,54S0B,20.56
X29AR,989KJ,23.60
CPQEB,BJC0Q,130.30
2T4JB,XBUK8,19.08
HMPQR,SBYH7,94.50
IIN44,U87UL,29.20
U1NT6,LK4ZM,50.50
L6UHN,PSAL2,7.92
Z1351,FRCKW,121.42
URI2Q,WEKJB,91.78
PUNDM,QNVCS,86.16
KN9QC,3GBA2,37.35
NSY4O,FWPLE,86.14
0JKLY,EDX6X,77.76
WJKQE,44FBT,27.06
UZ5CZ,LSGZD,51.66
DOAD8,1UX60,3.93
5IIYT,DUY5H,3.09
PZ83Q,3O31W,7.29
EE0QV,T6TFR,21.66
4ZT9L,62SM0,30.60
2DR30,MAV4E,44.68
D3QCH,Z92V4,7.96
RGCN5,8I9YS,205.03
NKUGP,IY69V,7.92
N17HT,7YDB3,209.70
M3VAU,Q5DTO,130.05
TCV0X,QWUQW,72.54
VI2VN,JGHHM,49.69
V4J45,V88WY,73.60
GTMVH,TMGPA,71.52
VTNVT,M9D0E,38.67
IY9G9,5E03Z,19.95
BQDW4,HZHY0,55.50
UU86C,KU8GU,146.99
NBRMN,3SWLV,59.32
MDWAR,NOL8Y,69.37
BRX05,2A7K0,325.50
81ZFI,TS401,106.93
ABZUG,8NPNZ,12.54
IKRNK,368PO,105.64
GY0KK,ZROZ6,31.52
YA68B,FITDN,7.50
NPPEA,WOXHP,52.01
XYOAS,TZ5IK,36.54
6Z3UM,ZKTDU,7.05
ORL5N,6LEK5,5.94
T30QJ,8PYVT,32.40
R3WW3,W3XZO,19.68
2WCZ9,ZVLIK,28.88
RGDQL,1ZQNJ,23.63
Q30N4,G4OUY,107.11
M1KHL,GCDUA,155.09
007GQ,GQBZM,72.09
446IP,CB8U1,4.95
PDKZD,P9AOX,1.61
NTOU7,GBTJQ,20.00
NZS8B,FPQ9G,5.78
OY30Q,1XD86,74.88
FG43O,P80OV,109.28
SJ6B9,8GSLQ,276.36
TP26K,0O7VD,47.98
I29NW,D3WCO,29.94
O9413,NQZ75,74.95
9983C,1WQXP,19.40
DBGNW,SG3KG,8.24
TSZK0,N75BQ,42.12
R3WW3,056LB,19.50
S7ZCR,9XFX9,14.52
6GNWQ,49232,119.79
K19W2,XR246,13.14
92GOK,B115F,10.92
C91KX,0Z1K9,19.92
JZHSL,6RKPZ,0.99
H3O1X,MKB8S,29.91
O39S0,Q88SA,23.24
E5PAQ,I0A2Y,59.42
73JIK,GYA2R,0.99
3BLAP,KGM5D,144.14
5GLQE,H9DL7,27.44
QUXXW,Q1QK0,35.36
KXPC6,9VCX9,13.30
8I2TB,61YMQ,13.31
VMEXG,K5OIN,27.22
HB0R1,CMQMT,20.93
AEGCU,0UMNC,32.22
4JCXF,PINYP,3.70
LH8R7,BW9QO,84.90
WJNCS,W68FH,4.80
V4ZVB,E5PIB,253.56
IJRXY,QONAD,191.34
GTMVH,DS6NC,18.20
Y959G,NPG0L,19.89
T3GOD,JIN0D,9.24
JC7Z1,OGVM1,129.18
2B5UN,O26FJ,18.20
GZR5A,4BVUG,139.10
AYC35,C66MS,50.24
A6NZW,VX8DD,14.85
M4W3N,E38JE,114.80
67LDL,M55QO,24.08
546EJ,VZKYS,27.75
TU6DB,8B17H,10.60
5E4SI,66FEK,86.13
QBQRV,4RFHA,32.60
XXT85,2B41H,227.97
OXGSR,RFYLY,39.03
SBUV0,6CI7O,91.41
GHMOP,WPM7F,1.98
DJZEL,STGZ4,51.10
E9T78,8VX23,254.31
C5696,WT2HH,15.96
AWKOX,0870H,35.20
O44TN,KP5SY,8.82
IEI0J,WCYFN,287.52
O1ZA2,AM1H7,9.84
WG2VK,GY9QL,8.70
32976,A12IQ,57.12
5FJH3,6054R,37.35
0W0QF,L9JUA,24.57
EMML8,KRITX,74.43
QXK0B,9OHY7,59.27
BQY6L,CGO6J,42.60
H8AYO,09O22,65.50
4223C,LON8A,45.32
9DKN7,JJVR5,78.40
WAKHM,NK2CK,84.00
JVN1X,C07AY,48.86
QXU11,HFOXC,34.50
AOA6S,JE5CS,50.34
LLLBR,A7C0M,50.48
CE7DZ,3NR3J,21.21
E27EG,149GY,110.30
N09SJ,K3SVR,44.06
4TO8K,A8JAS,7.56
OEI41,IBUCC,93.90
OUB9Y,UB5D1,17.00
P479O,81CTL,10.29
K3UZB,QGJ75,18.87
C0MXQ,6PBTW,76.86
9BZ9I,GMWES,12.48
Q73WQ,LMFJM,40.90
0TFDB,P4NDT,13.95
MU1FJ,4XK13,27.85
IH0LN,BRN9B,109.11
8VJJL,0Y2RD,4.56
HUG7H,DR314,140.54
BXCKT,7SN92,83.31
38TUV,WH039,94.13
9ZT0Z,84NS4,22.00
5KRVC,8A0CL,14.80
07EBM,QBK1O,7.92
Z1TRU,AQYKI,24.36
OBZ5O,7A0ZC,48.23
UP4QM,Z4LKZ,6.60
C2DZS,7OVJ5,36.29
ULSP6,O74YX,18.12
O4WTK,G9K5I,6.27
JLJ48,RUZT2,31.90
C1PYQ,EL53F,23.45
C1E0K,SDLUB,58.66
TLLEG,KBW9Q,46.86
3WKCP,41KRT,388.10
ETDVR,D1MI6,43.52
Q1W4Q,LO65C,26.36
Q9A05,6E1SJ,20.37
73BO4,LK4HI,22.05
R0ZS0,CLIT5,23.08
W1FK0,LKK81,34.56
A44F9,SAQKZ,87.39
BA57Y,8JXTX,64.22
U8NCL,7NEMH,17.56
ZEPRP,9OS2X,12.18
KEE02,Z6Y6B,30.06
KMK3F,2MK0R,352.40
N17HT,2H3LQ,19.82
QMOR0,ODVG3,9.90
3GNBJ,WD3N5,1.98
VQLN0,RO6G8,8.91
S0C1U,64UE1,30.57
VK3RS,6SIHY,53.46
IVCLP,3VPY5,336.98
QKJZ6,PHYCS,19.64
0G8M4,NPJD2,47.35
CYC7T,AXJRV,23.52
KMSQY,JB6SM,56.10
5FJH3,UCLWH,41.84
0BKVC,H2M0U,18.46
4H3OB,BQ9FZ,90.10
RGCHT,FTTWB,7.92
NLVQW,S25XJ,17.18
VU52C,CNSAE,94.16
Y3WYU,SUH2U,40.80
F5NR8,XTLMS,3.06
6EZPU,DSGXS,92.43
9XEO5,D1QK5,11.30
3CLR9,32XID,5.85
8O6N9,M97NY,16.98
R47CP,YS79N,47.68
8VJJL,J6X18,42.68
P2KAO,78ITF,23.92
1TBWL,62YL0,28.55
SOEPE,GDTU4,8.91
EIYQ8,KUTXJ,39.62
O8KTT,153KV,24.72
HAAGO,ZQ9CR,17.34
4ET2B,YW4I7,12.33
0WZH2,2PJ4Y,23.80
434BP,0O64Z,6.14
KJD6S,P2EJ8,17.49
I49CR,MRM4V,133.65
5E8XN,4FALS,45.20
NX0N0,ILQWD,75.64
R47CP,4B2E8,60.40
CHYB2,GGOIQ,37.41
G2E3G,K9LZN,1.98
UJJ0N,AM706,35.70
W0UXZ,J01XX,11.42
1AJHV,U5FXX,14.31
9NAI3,30Q90,93.03
76NCM,W3C9X,32.32
971NU,G0H7E,1.03
IGFDE,C0ZL7,9.42
12UQM,KGF8G,35.90
YZJOR,ID3JK,72.10
Z9512,QYEXR,83.06
8WMW9,ZQ4HZ,63.29
BP2ID,J0LO0,3.49
2DAER,0L5Z0,67.00
X9L36,JFYI6,7.56
BTVTB,PFS69,210.50
W0S1A,XEA5N,113.36
BQY6L,96B6M,22.08
ZD7FM,GVQDQ,13.95
DZ6O4,HXH5K,9.78
QV3QW,12O5D,25.04
G2CJL,OCRL0,14.44
YWW1E,QI5EX,50.84
IW8WV,TWP2H,1.31
EJWGW,PA0AR,261.27
ARP5B,UQPMW,6.36
07GEY,L9LBM,5.52
P1WH9,UQ9I7,16.65
1T88F,KQ17N,47.38
V35TG,WT5YS,30.54
TPYL7,4DBMQ,201.80
CUCQF,F56N1,25.68
K119F,YH5VP,6.42
B5GOZ,NDYMD,59.85
7VXSX,6ZL60,92.13
YNKRV,OIVUU,26.57
QLP43,Q0GCW,44.72
CFULD,66PJK,61.52
MHEXJ,9RLVR,33.16
PDBFR,R48LB,36.70
YGHX3,2Q43L,11.70
B19U1,KZLHW,61.25
BXNDG,NPMZQ,18.88
LHUYZ,5RULH,64.24
X050N,DZ3V1,108.50
1YREC,C6EUB,69.67
8PCOD,V6ZLP,8.50
29VDL,E7FBO,15.81
YHSCB,0W9OW,88.48
CNPV2,H37NA,51.67
MW309,9VGWK,16.32
391TA,GW272,234.96
FPL7T,QNB5P,32.00
PZ7ZG,49NWS,172.71
C83QL,LRGHJ,21.70
EY3EB,SLK9B,59.43
KBV9N,CJA53,52.20
ZPTE4,J8SHM,17.66
LWN92,UHMLZ,31.61
L06D7,QICZA,24.20
XCOZ6,T9DOY,198.46
W697R,GF5M2,7.92
EVM6I,6X8KK,5.30
RHD9V,733LW,63.90
9J1N4,LFU3H,21.28
YUB31,FONBO,12.30
9KTIK,CGZXG,78.74
20BWZ,GIECC,7.23
KXPC6,C39B2,84.25
3E6EG,H3LF4,3.88
JDOEI,TDBP2,43.70
1B0PS,FOV21,88.71
M84WC,LO94P,2.97
YUFGV,OP3K0,35.19
IMKT6,IAN6G,119.70
47VAV,PQFPN,174.31
O82X9,6ZQ3V,3.96
W1YCI,9WX4L,11.71
E4Y0A,5R1Q0,2.03
FZB23,H1DNR,42.75
REQXN,R18XW,11.00
KBV9I,MAGVE,9.90
Z53RP,MDNJ5,8.22
NLW1W,BE2WR,94.23
8IUR5,Q1ID6,12.92
0XE3F,TITR6,108.80
OZP2E,Y9WZ8,60.06
920AI,JLQQQ,9.04
9R8KA,EQXEV,33.10
MB63R,NZ3TU,152.18
4U1YY,4R3K0,15.46
971NU,TVSWV,15.01
0N7B6,HVJU9,97.65
TQ4BF,D3C51,11.69
0SHYX,JQUD0,65.70
6MI7I,2XYI5,54.60
AISUN,1BJ9F,41.05
EHV7O,9B66U,25.80
BCIXC,M1ANT,10.08
14F8E,AYHIK,142.69
UU86C,AB48I,15.33
VZ52I,S3D7S,12.10
IJPJZ,D5DKT,102.92
XFPZH,U51RZ,69.44
P3D2M,4UF41,18.75
T1XHZ,RV4OD,50.44
5E8XN,083T6,141.44
VDAO7,UVEYK,179.12
SN4ZM,EWSCN,30.38
32976,6PNJL,29.50
O9413,RV6LA,70.52
M8UEU,NDI8Q,4.72
D705F,BEVD5,20.30
NLW1W,EEY20,295.19
CNPV2,QJPVS,62.30
3POUC,GZK9V,17.95
HUZOR,S8QOT,206.00
MTKPO,5PUKA,29.94
7QVNR,3ZB79,20.65
K9BV0,NDMIF,104.50
SM9YZ,I2UN1,37.20
5OQ73,1IQ78,15.38
KNWL6,0F97U,75.69
3JYV6,QCPQI,94.21
96IS5,LP7TY,45.21
SDLE9,FWHS9,10.70
K35BH,UWM1E,62.22
FY34F,LAO9O,47.92
XRW7W,AV238,11.40
4WNP5,QYWRJ,15.26
8K674,052NP,9.09
S4QAC,2J8TH,56.01
B5YXZ,0MYEO,122.82
CALWH,M66GJ,24.06
E8373,YYMJX,127.55
XJP1R,6LRAV,18.21
Q9JF4,BGC18,7.04
FW704,128MI,10.90
PSRCH,KJ52M,57.32
ENA0D,UZNIU,33.29
83541,OFKV6,17.36
FG43O,2JLHO,28.40
WWTCD,WSWXU,10.38
3KHUL,5ESFH,106.80
TXXXT,4DB1J,54.59
9YE3S,XIN0Y,60.67
6F1KL,OFB59,7.66
NUB5O,Q5IUV,146.07
KT6CA,S2LTK,55.36
P4BBU,KR5EQ,54.36
QSE62,F3Y92,72.83
Q5IH4,IG5AU,9.90
WETX0,VBCF7,11.12
26CVS,6FEYJ,97.84
MLGDU,JCBP7,77.94
ACS6K,7L4NE,8.84
CYC7T,VZH1A,32.80
46VF8,PSI67,42.30
73X9S,N58I7,30.04
WI3Z8,PFX2U,115.67
7WK8W,ONMWB,105.25
NOHPQ,OECN0,188.15
9MPOY,YZL15,71.94
B7KXS,ZMJJC,25.13
7HUA9,HW4LK,7.50
BYCXN,3NLLV,33.36
43V0E,27030,12.03
QQQBA,0K6NH,1.98
OHKIO,O8XQW,22.35
S5TMH,RZ67K,37.28
XCPVZ,MOL29,4.58
NWX1G,39O8Q,39.48
S5TMH,A6CXB,99.19
8ZW1G,4ZRGP,110.05
4IOJU,4MS4M,11.76
WGUTR,5CBU1,12.60
KB8R8,RKUZF,32.41
ARYUM,1EHNH,43.36
PY81M,8NGSV,47.04
1Y526,3SOMI,40.95
23FD9,GPA01,14.00
T85X9,ZLH0Y,22.30
I0WA7,BRYRA,201.45
C27FA,JX2RS,30.02
RTV2N,J28YR,27.26
HOQA8,IMUO2,9.90
5CS8N,HMN1P,71.23
1U95U,MTNW9,16.09
HTPT6,DF20G,35.98
1ST9R,3GGX0,46.71
502RA,WMCNU,9.94
RRFDJ,DWJYE,22.40
8HSJO,NUKLA,36.92
Y49E7,QUW4S,7.86
IR78C,C39DJ,119.90
298D5,CZ8YB,113.08
U2ES0,JVV4N,27.02
XUCY4,KRQEA,28.91
YGHX3,1JWC0,15.12
IW2S4,HU0WN,61.36
PQSG3,NW4PV,115.78
I6QYC,I0KKQ,7.92
ABZUG,SR7JB,60.92
SABKC,VIMGI,78.50
0STVI,XIOP4,7.38
11IO0,0G8YP,23.31
7DA2T,YOKUC,18.50
AV99V,1N3BD,13.92
Q9IV3,WRCAH,29.40
YOMEP,FVXE5,78.50
M4G4D,EBDXH,6.65
D67EV,8N3OE,29.32
QGI6R,AK2AJ,62.86
TUR86,BOUHY,144.30
UHZHG,ZPZ3C,47.04
OI7AP,QMZ6T,15.66
1MQ2Y,BWVZ7,24.84
UAX00,X6C33,148.95
IW8WV,3YKB8,8.76
OTJ8K,IZIJT,37.05
3K3ID,QN6LK,103.74
P1C62,Q1YQ5,28.98
DNPJ6,B3HTY,17.50
JZYF3,N5X29,57.24
370YT,9RT7A,32.04
EIH2J,WHUGO,256.86
EIHL9,3MKDZ,24.73
YEZ0K,R8FSG,25.28
5MWNO,ZDJ0X,61.16
4IOJU,JTAZF,83.25
F1AJZ,143YT,238.25
8JKF9,SKWAX,31.14
ZEUSY,1S1S2,43.36
SX596,97SI2,27.00
GPIMB,4E3NZ,11.62
MTDSY,49CT4,107.40
FG1B0,RWOY7,350.50
VDCQO,OHPKN,18.76
7GXI9,39IF8,61.20
Y3IDA,4I7AY,43.44
E8373,84TYK,47.22
89RZ8,WR3Q0,58.23
IRJRP,Z94X8,12.35
GGL3Z,U72KQ,17.67
8W0B5,AFTH7,6.69
ITACP,TZHKD,18.36
LAU7S,V59YU,33.80
DFDAI,G9NPD,6.38
HEA27,CCUT4,11.61
LIIYJ,YPOBK,65.90
7LRBJ,KM577,17.64
PQSG3,R3PS2,19.73
VO25O,YDICZ,30.44
K273A,Y65PE,27.18
HB0R1,FX00B,385.89
J7FHI,87W9K,11.44
9YD22,NW4D4,15.74
E98WB,YOFS9,92.67
VXCBI,2G67A,4.91
FOC3C,5SSMN,1.55
RDMDW,9GH4N,27.76
KIZBG,ZY54J,10.86
8SHKP,L3MFG,9.96
DCPD9,RD6DX,29.84
9A2U1,7X7H4,144.02
C5696,W4IBH,46.25
12FMK,QI324,24.66
IQ5EE,ATZNS,138.26
AL9D3,WZ6HS,4.98
N005F,PIFP8,122.60
4ZFYI,NSQVE,38.48
EX9AV,F8JBK,29.80
SK7MK,DTM5Y,14.64
R21WM,5113K,5.46
4T7M1,G8FLY,96.50
ELY0G,UL8HJ,25.30
7HYIW,JJLOJ,23.72
7HUA9,YGVRE,77.90
PE6UJ,R0B9V,24.15
9N9ZZ,DAMA6,11.95
CNPV2,P9T1R,100.64
KQRLG,3ZEJ0,25.86
U3YPO,1MWUL,91.10
CNPV2,NTLNU,25.38
JZYF3,78J0V,168.91
43V0E,KP3WZ,46.44
4SEDM,AY1TW,4.17
9TBC0,IVZKR,7.95
NDCUQ,0Z66X,21.70
UBJSO,YG14H,303.40
IMXGC,2LCES,40.46
ICZWD,K8TLM,18.09
2LSRJ,Q9A30,54.50
10UCS,8JI4R,63.00
6LWQA,7WQBW,25.73
0S0Z5,LQ59J,20.34
8CTKG,RV7Q8,63.42
KN9QC,KSSHC,127.70
FRHYC,KQTGW,26.08
WYMU6,3J32C,33.56
FTSGT,TEKC2,19.12
J6YTK,OBMMI,22.72
3AOJ4,5HFO7,4.29
EGSSJ,0R7IN,18.06
ZYUDS,QZU5H,17.80
CPQEB,JEAJL,60.62
96IS5,Y9QO3,18.83
XAOOW,7EN99,10.52
FE1G1,KEQTC,29.64
IZ7H1,NUDDP,61.41
O710H,OH8K1,315.85
OBMIR,4MCBR,4.34
RQ6FT,FSQDU,520.09
GW9S2,I2XAT,107.74
0FN72,WIYK1,26.67
QH3HB,OXNJA,22.40
ONHAM,4K7MV,64.32
4V7LF,E1989,34.76
G3O6K,18LJW,14.52
96IS5,IM31H,33.00
SAG9L,GBIYI,53.73
PTBJI,NN8CZ,53.55
R4A1B,Q6907,66.30
YFB2P,W06R5,23.04
EQGP7,XGPSE,81.81
80LXS,EY8LD,2.97
7FH0K,M73XH,165.48
NYHZC,FSO2J,11.48
CEF41,2BR7M,34.21
4PUZ7,F3PQG,91.10
4ZZW9,HL1YE,8.07
UHZHG,DNINY,465.82
GTXJU,I5MFQ,20.96
HNOGA,KLN4C,3.96
25XGP,ZWE7A,203.85
YDEZU,K2X9A,133.95
J9A97,762M9,29.54
VULPR,S5NWW,48.90
148JD,CXQBP,68.56
0TWYI,6RETH,20.63
ANJMP,2NPT0,72.45
58RRY,125EP,142.92
MCM2S,DOXA2,31.35
4SA2G,05VTK,167.36
UUIQV,61Q66,51.56
JAJ85,RUVIE,11.52
7RAN5,SAAX9,40.70
F7YTA,WRC4B,24.42
QYP5I,9UQ54,11.84
BKTHN,7PGPD,18.55
GAKAL,S6EHI,7.65
PXCKU,OZOH5,88.60
D9EVU,Z2HRR,10.02
BDRP6,6787C,15.61
K3UZB,T01B9,3.68
5K9WH,2H6AZ,239.76
7SNQY,89MVI,42.40
18CPE,I42AL,7.94
9IHI8,RCR3H,23.56
5EL4S,FUZZM,50.49
9HPAS,1ZHA1,7.32
23FD9,URN3L,20.15
F6G59,KV815,28.71
QSE62,QYCAX,8.57
5TFVD,9PW6W,36.58
UJC2T,V61N2,158.58
UWSKE,TWWVQ,25.92
