order_id,total_price,time_placed,pickup_time,customer_id,shopper_id,state,license_plate,store_id,time_fulfilled
JBPU4,36.04,2019-01-31 22:45:08,2019-02-01 03:25:34,LX0ZO,F6J7E,CA,I76-HST,J6HSY,2019-02-01 08:33:33
7V4RV,24.27,2019-02-01 00:09:50,2019-02-01 05:37:19,7FABV,MR3R6,CA,467N,M77DZ,2019-02-01 10:24:45
ROK7Q,57.72,2019-02-01 02:04:05,,EJCUK,UB1BJ,CA,2NL 236,Z4BL7,2019-02-01 03:32:01
8IJ0M,25.98,2019-02-01 02:18:15,,CEZ02,D9XPV,KS,7095 LZ,OL2N6,2019-02-01 09:21:50
TZN1L,72.28,2019-02-01 02:33:08,,GQA26,1QK4D,CA,27-Q017,TBOG4,2019-02-01 08:41:31
GQILV,106.60,2019-02-01 03:28:18,,Z08DT,18CPE,CO,VAR-0526,CD9S9,2019-02-01 13:02:46
W81SS,49.99,2019-02-01 08:09:37,2019-02-01 08:11:08,CEF41,3JYV6,CA,EAR-1920,4CZ4G,2019-02-01 11:09:55
PHH7Q,7.68,2019-02-01 10:04:07,2019-02-01 15:52:26,WS2HS,C2MTX,MA,69T FX3,1RMXY,2019-02-01 20:14:18
F92YA,43.90,2019-02-01 10:24:01,,LKAQP,13W4B,CA,7EM N21,14VAS,2019-02-01 19:32:12
X04PF,20.04,2019-02-01 12:30:56,,PXCKU,LWN92,CA,08AZ3,EZ72N,2019-02-01 20:49:57
QI8LS,66.25,2019-02-01 14:52:36,,X29AR,JXM68,AZ,68ED012,WCD8M,2019-02-01 22:30:21
3C6IM,24.24,2019-02-01 18:45:54,2019-02-02 00:45:22,ZMMI9,18CPE,KS,ZNL 271,CD9S9,2019-02-02 03:10:05
V3SIW,67.14,2019-02-01 18:50:48,2019-02-01 22:16:05,NRW96,23DVK,CA,274 1JY,0OENH,2019-02-01 23:09:32
AC4MQ,32.72,2019-02-01 19:03:51,,5EWGD,59IDX,CA,881-WQF,2TM62,2019-02-02 02:15:09
KQZI2,63.18,2019-02-02 01:17:54,2019-02-02 04:57:24,WMHJU,ZUZ1G,CA,7901 CM,C7KJY,2019-02-02 06:19:44
2ZPK8,61.26,2019-02-02 02:45:22,,F7YTA,V4O3W,ID,V44 9RH,IJA9S,2019-02-02 11:26:38
0Y70O,24.72,2019-02-02 05:17:26,2019-02-02 05:19:19,6WTJ2,YNUTG,CA,96U SS6,K6RVF,2019-02-02 06:18:42
H2A0A,41.58,2019-02-02 06:10:37,2019-02-02 09:57:54,UU862,JCSN0,CA,ZDZ 939,PXQ0C,2019-02-02 09:58:37
CQ1MO,8.82,2019-02-02 06:14:34,,46VF8,Y2A63,CA,818-FSAZ,Q1LI3,2019-02-02 13:57:57
VCQ7D,108.87,2019-02-02 09:18:16,2019-02-02 10:45:59,J6IND,LAU7S,CA,VKW-879,2IMPZ,2019-02-02 13:53:24
KLEWO,74.56,2019-02-02 17:14:03,,0T9JV,P9FXA,CA,KIZ 696,93WBS,2019-02-02 22:26:00
0PB7G,66.43,2019-02-02 19:51:56,2019-02-02 23:24:57,9J1N4,ZTMRS,CA,504 XTM,7NOQY,2019-02-03 01:36:19
CF5HR,17.60,2019-02-02 20:04:01,,45T8O,JQIC0,VT,L05 3GU,7LKQH,2019-02-03 00:48:57
6V9B4,49.38,2019-02-02 20:14:36,2019-02-02 23:59:46,872ZA,5IIYT,CA,291-RDR,BMHTG,2019-02-03 02:25:39
XSNAW,5.95,2019-02-02 21:50:06,,YHFGL,AZJ9T,CA,AKU-7045,S6WJO,2019-02-03 06:12:47
MGHYO,26.35,2019-02-02 22:43:00,2019-02-03 00:01:00,BZ6AV,W0V3C,CA,9146 BO,C4N2L,2019-02-03 01:03:56
HWZZA,9.96,2019-02-03 03:18:10,,QO7OB,MKTEZ,CA,1KS2103,SYS1U,2019-02-03 14:32:46
V4VQ1,14.83,2019-02-03 04:44:58,,NUQKP,P4PYR,TN,414-MAI,7X8FT,2019-02-03 05:19:16
J1A96,67.44,2019-02-03 06:48:00,2019-02-03 09:16:22,F2ET7,0CZE6,CA,865 TVF,WCD8M,2019-02-03 13:33:54
YSAMP,39.70,2019-02-03 06:52:29,,O17D0,SMBS5,CA,7YFM 35,ZU9IP,2019-02-03 10:29:37
YRX8S,15.68,2019-02-03 14:12:14,2019-02-03 17:00:27,QH3HB,MPSWT,WA,539 VOY,VB0UG,2019-02-03 18:17:22
MKVTJ,67.20,2019-02-03 16:48:28,,RIOJ1,ROZ39,MA,562 1NQ,3T1TP,2019-02-03 22:00:37
W7ZMS,61.84,2019-02-03 17:45:49,,9Z7Q2,6OZK4,CA,850QQI,Q3MKG,2019-02-04 02:16:51
NLCL1,282.45,2019-02-03 21:33:20,2019-02-03 22:49:17,ZICPK,X1IIA,CA,K 121525,T1XVJ,2019-02-03 23:39:33
706ZT,7.32,2019-02-04 00:30:36,,Q0IVN,KEE02,CA,048-MXV,TMZ9R,2019-02-04 11:13:00
2WWFD,24.54,2019-02-04 01:06:01,,1PUAD,VEGI8,CA,442 ZFP,0K71G,2019-02-04 06:56:26
HAMNL,61.30,2019-02-04 07:02:05,2019-02-04 07:28:03,VH9KR,AISUN,DE,JFE-755,HJ394,2019-02-04 11:36:49
BTAEK,18.08,2019-02-04 07:40:59,2019-02-04 08:04:32,49RM2,ZHL7U,CA,5KAT 87,YP8DM,2019-02-04 11:21:15
CD7JF,78.48,2019-02-04 08:24:44,2019-02-04 11:52:52,DTYPO,YZNCV,CA,5770 DE,YEG9C,2019-02-04 12:10:32
LQLR3,16.33,2019-02-04 08:25:16,,HISFM,YUQSE,CA,718-298,CGNL1,2019-02-04 19:20:41
EI2K6,100.80,2019-02-04 12:21:44,2019-02-04 14:44:36,OAYOH,13W4B,WY,904-WGQY,14VAS,2019-02-04 16:27:13
8Q0KQ,31.29,2019-02-04 14:43:59,2019-02-04 19:06:57,0JPK8,CHAIU,NV,VLY 710,J30MG,2019-02-04 20:15:55
E32UJ,30.80,2019-02-04 14:45:54,2019-02-04 16:02:05,CIOTE,YSOY2,CA,223 LDO,QLAQJ,2019-02-04 18:14:15
9M0XJ,11.24,2019-02-04 18:30:24,,7ZEZ2,53JXE,CA,68N 508,RZFLW,2019-02-04 23:34:03
OYGU7,19.70,2019-02-04 18:33:19,2019-02-04 22:05:40,53Q13,KY1VR,CA,COT-0462,75EWH,2019-02-05 02:48:23
3WE94,64.03,2019-02-04 19:12:22,2019-02-05 00:04:06,8EF39,QXM28,UT,MBA 955,VDV4X,2019-02-05 05:14:19
U18NM,4.16,2019-02-04 22:02:48,2019-02-05 02:58:10,5XWWE,VOMZD,CA,066 FUN,P87YO,2019-02-05 03:11:45
C9WP8,85.20,2019-02-04 22:57:05,2019-02-05 01:05:06,3JLLF,GSA99,KY,5I GX516,A2QI5,2019-02-05 02:55:41
UPLO1,38.52,2019-02-04 23:04:51,2019-02-05 01:52:32,9L54W,T49S9,CA,2UM18,7O7TI,2019-02-05 02:54:38
JZ6FU,33.20,2019-02-05 00:49:36,2019-02-05 05:59:54,82B28,0CKPE,CA,381 1LY,1RMXY,2019-02-05 09:29:26
SCYHC,13.30,2019-02-05 04:13:37,,KS373,W697R,CA,28ZR4,VE4LE,2019-02-05 13:21:31
RH2O4,18.84,2019-02-05 04:20:16,2019-02-05 07:20:54,DIN5C,SPU5K,CA,J90 6YL,SCPDY,2019-02-05 09:32:05
ARHMF,27.84,2019-02-05 06:11:52,2019-02-05 07:02:27,MPSWT,28VDN,RI,394 THI,S6WJO,2019-02-05 08:15:47
1R2BP,39.34,2019-02-05 11:49:26,2019-02-05 14:54:06,9X2X5,HQICW,LA,9K 12583,QQ86P,2019-02-05 16:46:12
HM6HU,73.22,2019-02-05 12:15:33,2019-02-05 14:52:04,P9NHT,JNF81,CA,327-FFX,OL2N6,2019-02-05 15:03:48
5QWBF,21.45,2019-02-05 12:25:36,2019-02-05 16:50:20,66FJ1,1TMXQ,CA,BTH 234,49TNX,2019-02-05 19:39:51
GNJUF,7.25,2019-02-05 14:00:55,2019-02-05 19:37:00,BA3EZ,KKB92,CA,L 225616,A7ZNF,2019-02-06 00:44:10
ZECYX,16.52,2019-02-05 14:51:02,2019-02-05 16:26:22,GMPON,PMM8W,CA,174-HES,A7FI5,2019-02-05 17:58:16
1N5QI,30.16,2019-02-06 02:19:08,,UGK0A,WTJMD,CA,7PB G33,ARS5U,2019-02-06 08:50:25
4ZY6P,31.44,2019-02-06 03:16:14,,N2IIU,JSYOT,CA,P66 0UY,KPM4N,2019-02-06 11:39:43
OBXR3,37.80,2019-02-06 05:44:33,2019-02-06 11:04:08,FTMB8,0GW2Q,CA,ZXF-378,5ORB8,2019-02-06 16:58:03
P8ZQY,116.88,2019-02-06 06:21:06,,OG7QG,DKMZI,CA,0-Z9536,2YRRD,2019-02-06 11:42:42
LNRKO,62.10,2019-02-06 08:06:36,2019-02-06 13:01:41,VXCBI,RQCXT,CA,KDF 462,UGLK2,2019-02-06 15:06:22
DYW6Z,43.38,2019-02-06 09:04:04,2019-02-06 13:12:50,XRCX9,HW4LH,CA,2MT3397,BWJC0,2019-02-06 15:42:39
E2QU5,12.00,2019-02-06 11:49:21,2019-02-06 12:45:57,UZR2N,8D763,GA,025-UFH,G29KT,2019-02-06 12:52:51
LUYNF,92.90,2019-02-06 12:15:38,,8ZYE7,DS39Q,CA,216-LJQ,32YZ9,2019-02-06 20:14:49
H00K2,5.36,2019-02-06 12:47:11,,ZPTQF,NN4YR,CA,2T564,LXWG6,2019-02-06 12:57:21
FC2OQ,54.89,2019-02-06 19:33:12,2019-02-06 21:05:31,VBHLB,39NDD,CA,256 IBO,GBNTS,2019-02-07 00:14:58
WM6HZ,42.20,2019-02-06 21:52:13,2019-02-06 23:05:03,W5H2M,QD5UT,CA,307 9FZ,J6HSY,2019-02-07 03:12:42
J8YLT,3.69,2019-02-06 23:09:04,2019-02-07 05:03:58,UOGAI,PUNDM,WI,ZVQ 633,E2F4D,2019-02-07 07:36:09
2DTCM,4.95,2019-02-07 00:35:57,2019-02-07 03:07:33,FHSIF,C5XTQ,CA,KYU 581,EFZC1,2019-02-07 05:11:44
JUMSP,130.09,2019-02-07 01:02:57,2019-02-07 06:41:42,H4UJ3,OWDJI,CA,56-UI51,J3JKM,2019-02-07 12:35:49
VA6GI,52.15,2019-02-07 04:29:29,2019-02-07 06:51:19,XW6IW,OTHL0,CA,GRP-4000,FNJXE,2019-02-07 12:37:38
MXZTM,4.28,2019-02-07 05:59:35,2019-02-07 10:38:16,N19D8,1UJX9,CA,NJB 669,SG708,2019-02-07 10:38:21
D0L5I,3.14,2019-02-07 06:30:36,,FC4PE,QXM28,CA,7BI0815,VDV4X,2019-02-07 14:23:26
I3ERZ,7.56,2019-02-07 08:57:00,2019-02-07 12:40:24,GWP36,2Y183,AK,I74 8MC,6J0JD,2019-02-07 18:29:53
CB5G8,293.07,2019-02-07 11:54:59,2019-02-07 13:08:58,3729Q,PLP53,CA,PJY 009,RWK79,2019-02-07 18:46:08
XSNM6,51.60,2019-02-07 12:52:05,,KP5NH,8XEJM,CA,S00 4QB,WBLFY,2019-02-07 22:23:50
1VHF9,34.85,2019-02-07 13:58:32,,YL27K,IZ7H1,CA,0-3295Q,CGNL1,2019-02-07 17:05:29
IE17J,33.95,2019-02-07 13:59:32,2019-02-07 16:37:29,KL94T,V7ZPX,CA,983 VV2,TBOG4,2019-02-07 21:59:45
4K82M,6.48,2019-02-07 16:49:06,2019-02-07 17:49:03,D0PPW,C0CRZ,CA,919 DTS,2LJYP,2019-02-07 20:57:42
UHPUH,15.28,2019-02-07 20:44:16,2019-02-08 02:13:28,6YGC3,I3NZB,RI,810 PI8,XSFYQ,2019-02-08 04:17:35
384N4,75.74,2019-02-07 20:56:59,2019-02-08 02:22:40,1AA95,SJIR7,CA,AAN9913,Z4BL7,2019-02-08 06:36:09
VZKGB,19.81,2019-02-07 21:30:00,2019-02-08 01:42:20,R0ZS0,OI9CL,CA,987 DRA,UKKYH,2019-02-08 01:50:54
S4686,94.54,2019-02-07 22:35:19,,Z5LKI,9M2CI,MT,779 PKC,FW8ZT,2019-02-08 01:31:20
7OOQA,4.95,2019-02-08 02:36:10,,XTW5D,J0O6A,CA,18B Y59,E2F4D,2019-02-08 07:56:29
OWQRU,23.20,2019-02-08 06:09:10,2019-02-08 09:35:39,IJX3T,SVT7J,CA,NI 11856,IY0P9,2019-02-08 13:34:51
FXBP8,90.86,2019-02-08 07:02:11,2019-02-08 11:56:17,X0N0D,Y4QGH,CA,48P QD3,CF4HY,2019-02-08 14:16:58
27BKA,52.15,2019-02-08 10:01:59,2019-02-08 10:36:38,FU4M0,ANJMP,WY,ZP0 9105,3W6UE,2019-02-08 14:01:28
DTG83,25.96,2019-02-08 17:19:08,,UA3VH,QFT7M,RI,XII 275,T5RSD,2019-02-08 20:35:01
N7TJO,68.56,2019-02-08 17:44:47,,B9XOD,58JA4,WI,MAY 243,IY0P9,2019-02-09 03:15:18
A9CF8,9.80,2019-02-08 18:05:11,2019-02-08 19:06:15,9XKV3,5RZTU,NC,UJ2 7313,596YT,2019-02-08 19:37:51
MULXR,83.92,2019-02-08 19:17:59,,X681P,0STVI,CA,021-018,O5JJ4,2019-02-09 00:39:16
GHAR4,68.67,2019-02-08 21:04:27,,Y2VUP,RJQBV,CA,0VG 460,P6OR7,2019-02-09 03:03:18
KD9OJ,3.66,2019-02-08 21:09:10,,2KSQI,8SJGW,CA,WJY 211,THLUS,2019-02-09 06:29:11
T0U8F,51.73,2019-02-08 21:54:00,2019-02-08 23:44:54,HW29B,Y4QGH,RI,7963,CF4HY,2019-02-09 01:14:18
0BI2X,14.80,2019-02-08 22:50:17,,GGUS5,7NH4D,IA,17-YU45,6CH7I,2019-02-09 04:46:23
SNFMW,11.72,2019-02-09 02:12:58,,CEKY5,T6YDW,FL,WDS 689,NBO2D,2019-02-09 05:52:19
ZDGP6,261.96,2019-02-09 03:04:42,2019-02-09 08:35:30,8FZE6,7RVJN,AR,JWG S43,ZLYE6,2019-02-09 12:39:16
7YDDZ,32.95,2019-02-09 03:08:17,,ZGGFC,0N7B6,CA,857 FZP,P6OR7,2019-02-09 06:34:00
OANOT,108.94,2019-02-09 03:38:49,2019-02-09 04:46:19,0CGIY,1N1RG,CA,XOD5262,4SRHC,2019-02-09 10:37:21
Z2DMH,7.23,2019-02-09 04:41:21,2019-02-09 05:10:08,FWPX3,92KQS,CA,QZG 331,3XUGZ,2019-02-09 10:21:05
O0YFQ,2.46,2019-02-09 08:45:18,,JBPZS,O4WTK,CA,H83 9EL,F6ZK0,2019-02-09 17:01:18
PWRVV,31.12,2019-02-09 10:15:04,2019-02-09 12:09:32,DSLHX,KNBNP,ME,05C•206,7SDSK,2019-02-09 15:09:58
VNJ3H,78.72,2019-02-09 11:55:25,,WXBMH,VGUD2,CA,0NXD972,32YZ9,2019-02-09 17:59:40
1N0L8,11.68,2019-02-09 12:26:17,,ZO1XW,L85SI,CA,290-FBN,UAU1O,2019-02-09 17:18:56
QNJRH,44.45,2019-02-09 13:52:50,2019-02-09 14:48:59,76ZGA,5JXC0,CA,08Y G85,XUMD8,2019-02-09 17:28:34
FUJR7,39.20,2019-02-09 14:50:44,2019-02-09 16:25:04,BK596,RFPMM,AK,660 IEV,QOJK3,2019-02-09 21:07:20
AEQT3,114.88,2019-02-09 15:14:41,,TFDGC,18CPE,CA,CYJ 663,CD9S9,2019-02-09 19:23:34
PTA8P,131.29,2019-02-09 16:04:10,2019-02-09 19:00:21,XR2HK,0IBLC,CA,70X P30,SCPDY,2019-02-09 21:45:10
HHYCF,25.57,2019-02-09 16:23:18,2019-02-09 20:10:43,S2MC8,59IDX,NC,XHZ 238,2TM62,2019-02-10 00:48:41
27GP3,16.95,2019-02-09 20:01:27,,22OUO,1UJX9,CA,715 FI4,SG708,2019-02-10 00:02:47
118T4,28.10,2019-02-09 21:18:22,,DBGNW,V2A0I,GA,7-84711N,JR3IY,2019-02-10 00:22:54
AZPKB,2.56,2019-02-09 22:29:08,,721X3,FGYNW,CA,LCU 217,7ASSJ,2019-02-10 04:15:21
GW2E3,37.05,2019-02-10 00:15:06,2019-02-10 03:58:35,ZMMI9,CNPV2,KS,ZNL 271,TG6R5,2019-02-10 05:37:07
D75GQ,37.98,2019-02-10 05:43:44,,FPKSJ,JQIC0,CA,183WXJ,7LKQH,2019-02-10 11:07:33
J1QVU,5.72,2019-02-10 07:21:48,,WH7RI,AF94P,AR,IUJ6417,I4R4M,2019-02-10 13:39:55
W28JJ,21.76,2019-02-10 08:58:36,,IW2S4,Q7LY1,AR,ARD 965,7RAE8,2019-02-10 13:39:26
FMOQM,7.92,2019-02-10 09:13:34,,ZMMI9,GKENP,KS,ZNL 271,CF4HY,2019-02-10 15:22:30
BFO1L,18.40,2019-02-10 09:25:16,2019-02-10 13:40:47,3IG6C,0GW2Q,CA,228 VDM,5ORB8,2019-02-10 18:33:35
YVW50,32.13,2019-02-10 10:20:17,,KPZII,IJPJZ,CA,752R,8MR06,2019-02-10 13:31:12
WND2N,92.60,2019-02-10 13:56:13,,ZO1XW,NP78L,CA,290-FBN,KPM4N,2019-02-10 21:26:44
Q61S0,31.86,2019-02-10 16:23:57,2019-02-10 19:47:03,KEE02,0CZE6,VA,VKS 587,WCD8M,2019-02-10 22:52:39
JQ7MT,35.62,2019-02-10 19:15:28,2019-02-10 19:19:56,2IJQ0,ZNA5V,GA,857 RFA,N74AQ,2019-02-11 00:28:51
OA5DL,10.71,2019-02-10 22:59:13,,YHZ34,GIIMF,CA,BKY 595,YSYH8,2019-02-11 07:20:45
JV1YK,4.92,2019-02-11 04:02:40,,83541,ZMABB,OR,775 JZC,AMT4C,2019-02-11 06:26:33
QEANB,23.04,2019-02-11 05:15:17,,150ID,OBK9B,CA,IM-3474,NYD1F,2019-02-11 09:27:45
96NGC,97.62,2019-02-11 05:25:52,,IHHKU,ZTMRS,CA,60C V98,7NOQY,2019-02-11 14:22:43
ZUWFT,9.00,2019-02-11 05:42:04,,1WNVW,KMD2W,ND,542-UUX,6QSXS,2019-02-11 07:48:05
DP3K7,22.87,2019-02-11 07:21:04,,DAOFJ,GJWYN,ID,09-7382L,0HKZ3,2019-02-11 12:23:24
H8RJW,12.97,2019-02-11 09:40:23,,KK6IB,DSBX4,NJ,017 UMY,FWJY6,2019-02-11 12:36:38
NQFC9,23.58,2019-02-11 12:57:06,2019-02-11 13:36:31,DLM16,2AHQ9,AZ,665-UAR,4AOVR,2019-02-11 17:20:09
44OLT,6.62,2019-02-11 13:32:54,2019-02-11 14:16:05,NQPS0,MDGBZ,NE,968UZ,2K77Q,2019-02-11 17:07:50
OPXFI,2.10,2019-02-11 19:27:45,,16YH6,UGJ9B,CA,9-N2187,WTMYV,2019-02-11 23:37:06
LPXW8,96.66,2019-02-12 00:06:12,,LEYBX,JRV1K,CA,406 IWL,K6RVF,2019-02-12 02:32:48
R6C8J,3.12,2019-02-12 01:18:39,2019-02-12 06:35:38,KCY1P,ZDHL6,CA,12KY1,3W6UE,2019-02-12 06:57:12
65MJ2,6.60,2019-02-12 05:01:24,2019-02-12 08:44:47,HDOG3,7A87O,MS,56H 5823,XRVL3,2019-02-12 11:24:50
LI5PO,14.58,2019-02-12 05:57:44,,6SCYS,FGXTB,CA,81B•654,A2QI5,2019-02-12 09:13:44
IX52P,158.88,2019-02-12 07:14:58,,JADU1,TGLRH,CA,54-HE62,8YOR0,2019-02-12 16:57:31
C78JK,38.10,2019-02-12 13:48:04,,9R1KW,ZM96J,OH,673EFZ,FNET8,2019-02-12 15:15:33
IVBUY,40.07,2019-02-12 17:48:56,2019-02-12 18:50:33,CM10S,ALLL5,CA,412-ZMN,I9XF9,2019-02-12 20:53:35
B3O6L,35.94,2019-02-12 18:46:47,2019-02-12 22:31:31,S6RH1,0GW2Q,CA,10W 384,5ORB8,2019-02-13 03:29:25
NOH1J,97.44,2019-02-12 20:52:01,,K6F2O,QMOR0,NV,662-RGW,3SYPO,2019-02-12 22:39:00
XGO0U,46.80,2019-02-12 21:29:39,2019-02-13 03:21:22,Z1A8R,T6YDW,MI,HVN 166,NBO2D,2019-02-13 09:11:26
25W2Y,54.17,2019-02-13 04:02:45,,GB1J3,URABS,CA,2PX 237,6D1CD,2019-02-13 11:55:20
V5M8W,8.78,2019-02-13 04:08:59,2019-02-13 07:43:55,IU6Y6,MBYBH,PA,ZGU 462,XF7JM,2019-02-13 08:40:58
BF9SJ,69.34,2019-02-13 09:02:15,,0STVI,KTHFX,ID,KUC-205,3W6UE,2019-02-13 18:31:10
90R7X,3.96,2019-02-13 09:15:32,2019-02-13 13:47:47,TGLRH,7BU11,MD,204O2,XGW8A,2019-02-13 14:30:26
ZORL1,20.62,2019-02-13 10:32:25,,AGLYC,N7151,CA,202-DVU,SZI3N,2019-02-13 14:11:52
RH22W,37.73,2019-02-13 11:42:28,,KVJ8K,I3NZB,CA,33L UH7,XSFYQ,2019-02-13 22:19:50
GUXL8,31.49,2019-02-13 12:56:47,,YSQII,7NH4D,NE,589 QUO,6CH7I,2019-02-13 17:28:46
SA63I,7.76,2019-02-13 12:56:56,,MIVKN,1BYHY,CA,00-56837,17KE2,2019-02-13 17:37:23
FZAG5,91.53,2019-02-13 13:51:01,,5AOX8,W8G39,CT,456-REK,G29KT,2019-02-13 20:56:27
6HFU6,6.93,2019-02-13 15:42:11,,QGI6R,Y4L3G,CO,RWD-900,D08TS,2019-02-14 00:55:48
IDBM9,53.82,2019-02-13 17:50:21,2019-02-13 23:36:05,Q4V32,KB3CZ,ID,4L ZJ759,HD3J9,2019-02-14 00:51:22
HFFE6,1.73,2019-02-13 20:24:14,2019-02-13 22:32:19,888IW,STJPU,CA,JFP-369,WG5N0,2019-02-13 23:55:38
5HI6X,36.64,2019-02-14 00:30:05,,SABKC,CHAIU,CA,156F4,J30MG,2019-02-14 06:20:49
37XVB,3.26,2019-02-14 01:23:51,,FZTJF,BCS4T,CA,B44 5RM,WQL1A,2019-02-14 07:23:09
EBPG6,35.04,2019-02-14 03:01:13,,SFTS9,E1F12,CA,8-2551A,HWXUV,2019-02-14 13:39:23
6XWRM,69.57,2019-02-14 04:56:28,2019-02-14 08:51:02,SPS4B,URABS,MN,66-XL72,6D1CD,2019-02-14 11:15:19
DQMLN,42.80,2019-02-14 05:08:01,2019-02-14 05:52:08,P13LW,0GW2Q,AR,ERS-434,5ORB8,2019-02-14 08:16:52
Y5WY1,82.00,2019-02-14 07:56:55,2019-02-14 08:38:41,X0N0D,6Y9PG,CA,48P QD3,TXYM4,2019-02-14 10:40:26
C7JHN,51.04,2019-02-14 09:05:38,2019-02-14 12:02:49,FQ1XM,HUZOR,CA,8-14260,UOWWI,2019-02-14 15:41:32
KD3LC,10.00,2019-02-14 09:32:54,,FDB35,JXM68,CA,SS 33593,WCD8M,2019-02-14 15:11:17
8NNLW,22.90,2019-02-14 11:23:19,,H50XK,Q8DEK,WV,2LV 800,UWZ2B,2019-02-14 20:02:31
SOQY0,17.46,2019-02-14 18:05:53,2019-02-14 18:08:32,VW2PP,11IO0,CA,4Z 03743,NT8S6,2019-02-14 20:50:42
E1EC1,42.00,2019-02-14 19:22:59,2019-02-14 22:30:16,DDU47,T7F8L,CA,668ELZ,AV8VG,2019-02-15 03:47:09
HG4H0,18.00,2019-02-14 20:32:15,,LFVWA,GD17A,CA,4ZI96,6Q67U,2019-02-14 23:37:35
KXE1L,18.41,2019-02-14 21:24:21,2019-02-14 23:13:34,ABZUG,HR35R,CA,PPL 480,VCL23,2019-02-15 04:29:29
9RSON,6.20,2019-02-14 23:11:08,2019-02-14 23:21:57,7VMFA,RYXD3,CA,ZTG 810,HD3J9,2019-02-15 01:50:06
JB8NU,42.03,2019-02-15 00:02:22,2019-02-15 02:46:00,AUYK2,RYXD3,OR,254 KMD,HD3J9,2019-02-15 07:49:48
NRH31,33.20,2019-02-15 02:09:06,,3D0PV,FIVIA,CA,967 QCF,BHDBX,2019-02-15 09:59:37
FW4YX,25.32,2019-02-15 02:11:13,2019-02-15 07:24:56,Q1QAU,NTM3O,CA,VCW 484,SJCSG,2019-02-15 10:55:06
6PTIM,31.01,2019-02-15 03:31:11,,NTM3O,GUSJG,CA,P03-OQH,JR3IY,2019-02-15 11:14:34
3L758,6.87,2019-02-15 05:57:12,,UN1E7,T0L95,CA,484CU,X3WXV,2019-02-15 09:07:45
GWP3F,39.41,2019-02-15 08:08:50,2019-02-15 08:41:39,KN9QC,QEEUO,CA,760379,QTB4W,2019-02-15 14:17:48
BSS0I,15.26,2019-02-15 14:44:00,2019-02-15 15:29:30,1A5J1,NQ84J,CA,O68-TJI,D3O18,2019-02-15 18:21:16
BUWXF,21.75,2019-02-15 14:44:55,2019-02-15 20:23:18,33AMN,6VW4T,AZ,NZY7920,LHSWE,2019-02-15 22:07:42
9PE2I,49.14,2019-02-15 16:23:10,2019-02-15 16:51:48,IQOLV,BRACZ,CA,K87 6KP,6I2R7,2019-02-15 20:38:11
XQOVA,33.58,2019-02-15 17:48:41,2019-02-15 23:03:12,Z6CMV,IRSEU,CA,IIH-8840,T7VTK,2019-02-16 02:44:25
ANII3,10.46,2019-02-15 18:26:59,,MKG4D,KIBGR,CA,B67 8RC,IDRWE,2019-02-15 20:57:38
T0RT4,33.90,2019-02-15 22:08:54,,NRIW6,9WWA6,CA,00-MF68,ZS3HF,2019-02-16 05:40:39
G6AKF,10.75,2019-02-15 22:55:06,2019-02-16 02:52:15,VMX4M,F7RX6,CA,VAY4542,V37LR,2019-02-16 08:01:55
FJUWX,111.28,2019-02-15 23:17:11,,VGUD2,FJ8S4,CA,75-D025,2ED08,2019-02-16 04:09:03
QP0IE,36.00,2019-02-16 01:08:55,,G8JA3,MX4YW,CA,3R D2386,BIBX4,2019-02-16 10:20:52
0X2Q2,151.08,2019-02-16 06:24:12,2019-02-16 08:04:52,SDJ8A,5IBDJ,CA,95-Q069,HAGUN,2019-02-16 10:41:10
O1NZE,131.03,2019-02-16 08:40:08,,53DQU,U2ES0,NY,0Z940,ZU9IP,2019-02-16 12:29:49
F5X7I,15.18,2019-02-16 09:14:33,2019-02-16 09:40:08,TCV0X,S8FF2,CA,8890,R5Q61,2019-02-16 13:58:54
EYQW7,57.72,2019-02-16 09:56:39,,V0ELV,DHT4W,CA,DWP-6390,UYQ5A,2019-02-16 15:21:51
IT6U8,14.82,2019-02-16 11:10:30,2019-02-16 16:18:34,YQIYF,O8RUE,CA,PHJ P18,N5V0S,2019-02-16 18:30:09
FMTLO,2.97,2019-02-16 11:32:13,2019-02-16 13:31:18,8FZE6,E3GNS,AR,JWG S43,O5JJ4,2019-02-16 15:34:17
UO25X,16.74,2019-02-16 14:20:58,,1E6Q8,XUCY4,CA,814508,UOWWI,2019-02-16 21:43:28
7CCNX,19.12,2019-02-16 15:23:41,,6PI7K,YL3KH,DC,LVP 111,S4YOY,2019-02-16 17:24:34
MPDV6,4.24,2019-02-16 18:35:06,2019-02-16 19:45:46,U5SF6,SIKQI,CA,1RY1373,VHNP8,2019-02-16 20:28:50
V465X,59.51,2019-02-17 02:27:04,2019-02-17 06:20:35,9KD2Q,5WPF8,CA,831 SZG,6DT5L,2019-02-17 06:53:21
HNTGF,49.08,2019-02-17 05:33:04,2019-02-17 07:46:30,O8KTT,W0V3C,CA,RWL1168,C4N2L,2019-02-17 10:13:41
QSAMX,113.14,2019-02-17 07:16:51,2019-02-17 12:48:41,OCN5R,0XWSS,IN,IPR2746,FCR45,2019-02-17 15:53:31
QGV70,9.96,2019-02-17 09:00:38,2019-02-17 10:02:28,OLFII,NJ1VR,CA,981166,36BGX,2019-02-17 11:28:17
5HXSU,63.27,2019-02-17 09:30:27,,CLZXV,A24B0,CA,443 5FM,JEIY9,2019-02-17 19:46:01
