customer_id,order_id,total_price,time_placed
C6SXM,YBLQZ,33.10,2019-06-27 13:53:42
7GJ51,LLXPW,67.98,2019-06-27 15:06:01
SA291,9VTZX,89.92,2019-06-27 15:58:54
ODH0L,JY9L2,9.66,2019-06-27 19:13:53
6XXYW,3VH36,129.96,2019-06-27 22:42:15
2E5XK,OZJI5,103.52,2019-06-27 23:21:20
1YVDN,UO8FV,0.99,2019-06-28 01:40:20
E3HT7,HPMLL,64.68,2019-06-28 02:38:06
82QSD,REI9X,47.65,2019-06-28 07:00:35
76NCM,APDKW,24.80,2019-06-28 08:09:49
I98W9,GVTC6,69.87,2019-06-28 08:15:32
5506R,1HNF3,6.32,2019-06-28 13:33:06
SODVR,CFI8X,48.54,2019-06-28 18:10:26
FC4PE,BD56E,288.95,2019-06-28 19:00:24
XEO8W,5TY4X,124.40,2019-06-28 19:36:55
B9FNA,2Q6K3,8.61,2019-06-28 20:09:43
IY9G9,E9K8S,35.56,2019-06-28 20:21:28
5WPF8,KUPTX,4.44,2019-06-28 22:10:19
OEI41,AWCS3,131.10,2019-06-28 23:25:33
C5696,XXBJB,205.62,2019-06-28 23:39:08
Q7W81,2FOI4,24.75,2019-06-29 00:10:16
CJ9UL,2H7UR,14.04,2019-06-29 05:48:56
D67EV,K236Y,137.97,2019-06-29 05:55:40
KSLP1,SJNTP,4.74,2019-06-29 10:54:44
U8JUA,HQTJC,49.52,2019-06-29 12:34:35
C91KX,SNF68,105.01,2019-06-29 13:32:30
Z12K3,OZ5LV,10.78,2019-06-29 13:46:05
M717J,UYGXW,45.99,2019-06-29 16:44:34
V742L,HA69T,33.40,2019-06-29 16:56:05
0XWSS,HJY60,69.81,2019-06-29 17:20:33
QNZJQ,C3YT9,51.36,2019-06-29 18:59:06
YA1SW,89PO3,39.72,2019-06-29 19:03:17
75CLD,Z7AY8,17.90,2019-06-29 20:24:29
ZM2RY,VWOX0,46.35,2019-06-30 00:26:21
7OEQ6,5I7XR,8.40,2019-06-30 01:25:54
GYNJS,57GDA,75.92,2019-06-30 02:14:32
OKNGF,UIZH6,24.43,2019-06-30 02:38:37
HMH2K,L9DPA,33.98,2019-06-30 04:49:41
EQS4S,SVC81,10.59,2019-06-30 06:28:18
Y9ILH,SDCAB,13.35,2019-06-30 07:46:51
UELNO,M4RFH,14.82,2019-06-30 08:31:19
3SXSU,WDN18,63.98,2019-06-30 08:41:23
4SIBZ,9QOJ7,74.70,2019-06-30 09:37:52
JULS6,I11S2,568.10,2019-06-30 11:54:45
D72EU,CEL0H,34.41,2019-06-30 12:27:10
ZTS76,4C1VB,46.92,2019-06-30 12:50:10
CJ9UL,3I5MN,15.82,2019-06-30 13:05:00
IHON1,D9T3D,62.40,2019-06-30 14:21:35
T995H,YUA1Z,5.28,2019-06-30 14:46:42
UNWVV,KJWIB,37.36,2019-06-30 21:34:54
BEA5R,K6Y7N,13.80,2019-06-30 22:39:47
6D4OX,GR4AX,24.78,2019-06-30 23:44:56
RGDQL,EMABZ,7.38,2019-06-30 23:55:37
86RDZ,OAT2G,8.18,2019-07-01 00:00:00
8HSJO,5DA6Z,101.47,2019-07-01 01:37:27
DNHDP,W8KKQ,56.10,2019-07-01 01:41:28
2MCKK,UB9SG,0.99,2019-07-01 03:26:11
W22YK,F13K0,6.96,2019-07-01 04:09:51
R0DEG,HKDOS,48.98,2019-07-01 08:00:00
00400,4JXID,5.30,2019-07-01 08:02:02
UQUWO,42J6A,10.74,2019-07-01 09:15:52
BRACZ,WSIC1,108.90,2019-07-01 12:23:28
XFWY2,V7NWZ,9.46,2019-07-01 17:21:25
S4D05,M3E6C,163.38,2019-07-01 18:13:15
PNG8X,OXF39,24.11,2019-07-01 21:41:58
02C6X,B2K1L,122.40,2019-07-01 23:14:05
2LRA0,DVR34,18.54,2019-07-02 00:18:46
73HCU,GHXK3,42.90,2019-07-02 01:18:11
LG0NT,719GU,16.76,2019-07-02 02:54:47
9SML8,ODY0D,7.46,2019-07-02 03:52:16
TLRJE,UKDCM,6.00,2019-07-02 06:00:48
QT2UT,6BOKA,170.97,2019-07-02 06:53:04
85ZAN,6UIOG,2.26,2019-07-02 07:00:25
515BU,XLFZT,6.33,2019-07-02 09:00:12
UUG6I,T2YW7,80.04,2019-07-02 10:20:34
DM1R0,729IR,138.48,2019-07-02 12:40:11
PILRV,M97QF,64.44,2019-07-02 13:41:49
R4A1B,HE90K,93.08,2019-07-02 13:51:46
Q09WO,INH3Y,8.72,2019-07-02 13:59:42
2BZLP,CMKHX,167.17,2019-07-02 14:30:10
VU52C,ISSAZ,39.27,2019-07-02 18:43:09
GTO8F,Q754F,19.74,2019-07-02 19:31:33
43T46,YFFKZ,5.94,2019-07-02 22:07:52
XEK24,KIDXN,12.81,2019-07-02 23:33:19
7FABV,KDTAS,116.55,2019-07-02 23:51:40
7C18Y,QXURH,14.28,2019-07-03 01:07:46
VOMZD,BA1U4,23.45,2019-07-03 01:52:33
YBWM7,LUV8Z,67.74,2019-07-03 02:51:07
SM0SC,21AH6,13.76,2019-07-03 04:08:41
1TMXQ,N6RUE,59.60,2019-07-03 04:32:20
KKB92,TPUEK,38.58,2019-07-03 05:08:15
WC9R5,OBNT3,61.30,2019-07-03 12:58:50
CFPYJ,1914W,38.85,2019-07-03 15:23:36
5IBDJ,Q7U81,53.92,2019-07-03 16:39:32
57J0S,VSMD1,55.45,2019-07-03 17:31:40
4U1YY,CHHS9,3.96,2019-07-03 17:55:44
3KPKZ,HYBLE,190.57,2019-07-03 18:52:16
6YGC3,E1YUM,19.73,2019-07-03 21:57:03
RQT1B,1XGPJ,12.00,2019-07-04 01:28:45
CWWDE,ANR15,128.01,2019-07-04 01:40:56
9N9ZZ,E4YW0,4.93,2019-07-04 02:01:22
2UBCO,BGHEC,67.14,2019-07-04 03:25:21
SPS4B,VME7D,27.99,2019-07-04 04:35:08
XP17V,0I6GV,100.37,2019-07-04 04:52:15
PY8R8,ZKJAH,8.46,2019-07-04 05:29:42
NZKYN,UZDJ9,41.60,2019-07-04 08:06:14
DPWQ5,O685B,42.66,2019-07-04 08:39:56
OG7QG,KH06O,32.49,2019-07-04 10:10:50
NBGKB,1EOZJ,24.40,2019-07-04 10:57:05
UNWNQ,391GY,5.30,2019-07-04 12:15:19
RUVRX,GNQXX,33.54,2019-07-04 14:25:20
T995H,X3ACK,60.88,2019-07-04 14:45:40
CEKY5,WN7R3,37.28,2019-07-04 15:13:33
O2R9O,SKR9W,35.40,2019-07-04 15:24:14
PZ83Q,QGZCP,20.50,2019-07-04 15:28:03
VXCBI,7NZ5H,98.82,2019-07-04 15:51:29
ECLZ0,L70B4,50.00,2019-07-04 16:33:02
0ETHD,ANDAM,34.64,2019-07-04 20:13:39
CSZGS,QQ6V6,77.90,2019-07-04 21:01:53
JM6G6,0NBG6,2.73,2019-07-05 01:53:44
RQSBZ,CUAXE,17.15,2019-07-05 03:35:14
15Q5D,8D4KW,95.16,2019-07-05 04:52:50
R55WP,KJWLU,45.47,2019-07-05 05:11:51
4VVR8,22NKH,28.77,2019-07-05 06:33:34
KCYIY,2D8LW,53.99,2019-07-05 07:20:40
6PI7K,32USR,54.88,2019-07-05 09:17:12
A6NZW,20HPV,46.08,2019-07-05 12:52:21
SXJ6D,Y9KMV,155.56,2019-07-05 13:49:44
DSBX4,SJJPT,19.38,2019-07-05 16:13:35
OTFKR,9QIE8,72.96,2019-07-05 18:12:06
53DQU,RW4OA,53.88,2019-07-05 18:47:50
O8WX1,HHSI8,13.58,2019-07-05 18:52:15
XMRKM,0BNBZ,13.04,2019-07-06 01:51:37
9YE3S,SAMYT,14.84,2019-07-06 06:52:16
EGXWH,8NYSZ,1.25,2019-07-06 07:16:57
4ZT9L,D7479,4.68,2019-07-06 08:56:46
ZAH6Q,0W9SM,31.50,2019-07-06 10:55:59
3RG3N,2O6L1,4.85,2019-07-06 11:06:41
1MQ2Y,WWIHA,4.92,2019-07-06 11:14:58
RYXD3,I5KW6,26.60,2019-07-06 13:35:31
P18AO,BVTOE,0.99,2019-07-06 13:39:32
ZXEDS,KNEXD,53.02,2019-07-06 14:55:45
4O6RC,V9AZG,26.46,2019-07-06 16:35:51
YZJOR,7MDDO,7.77,2019-07-06 18:59:56
CEARU,3J65U,72.28,2019-07-06 19:22:33
T0EDD,KNKUM,13.32,2019-07-06 20:31:39
7DLS5,5X99D,58.56,2019-07-06 20:49:53
C1E0K,92UOX,85.64,2019-07-06 21:27:58
U5POR,9WKY2,3.96,2019-07-06 22:54:10
5W61H,93F6S,26.24,2019-07-07 01:04:35
P5Q44,267N4,82.35,2019-07-07 02:08:27
F36CZ,PYYEM,19.02,2019-07-07 03:31:15
546EJ,GHOSM,15.00,2019-07-07 08:59:14
E4Y3F,16IGH,60.03,2019-07-07 09:27:53
GFN5S,YSSWF,73.87,2019-07-07 10:25:48
K8IMC,WF9WS,5.30,2019-07-07 10:43:33
017IR,JNMPL,37.74,2019-07-07 11:39:34
1ZB21,E7WIC,80.60,2019-07-07 11:49:07
2E5XK,I4E0A,27.55,2019-07-07 14:10:56
HE8MH,T407W,63.04,2019-07-07 14:30:56
712UH,0AGUU,71.64,2019-07-07 15:11:59
VVL74,F8299,106.91,2019-07-07 15:16:08
0JPK8,Q08EC,26.76,2019-07-07 16:52:20
XRW7W,D5ER2,161.96,2019-07-07 18:51:01
Q5J4V,BH8S2,44.30,2019-07-07 20:00:54
7E7NO,WC0EB,75.00,2019-07-07 20:54:21
2IJQ0,QAK62,6.93,2019-07-07 21:58:36
NX0N0,W22E5,4.95,2019-07-08 00:09:41
EUC5W,JOACX,2.97,2019-07-08 00:33:20
GUBYO,8A5J9,62.91,2019-07-08 05:20:35
PDDTU,I6PNW,23.52,2019-07-08 07:27:06
ULSP6,ZTHAB,64.35,2019-07-08 08:00:12
49RM2,SZJJP,158.31,2019-07-08 09:22:06
X4ORP,IK16X,25.65,2019-07-08 12:46:46
TP9AI,JDRRX,20.75,2019-07-08 14:13:13
SBUV0,VAVSN,95.22,2019-07-08 15:09:40
YO3ED,G1Y8U,31.70,2019-07-08 16:46:47
G2E3G,GV4KQ,11.34,2019-07-08 17:50:21
LHUHG,UGFPU,25.90,2019-07-08 20:03:23
WTJMD,JZLJU,8.80,2019-07-08 21:02:46
WVYOG,BPW2U,3.75,2019-07-08 21:40:29
DHH8B,RJR1U,12.72,2019-07-08 21:45:37
GOBJH,IGOHY,48.45,2019-07-08 21:56:27
Z20RE,5D61J,40.56,2019-07-08 22:11:37
C1E0K,V1APC,46.80,2019-07-08 22:35:34
4C4H5,HB1LZ,69.42,2019-07-09 00:02:01
IHDYM,HCR41,4.32,2019-07-09 01:18:18
PXWGX,K6DKO,5.88,2019-07-09 04:44:57
HJQ70,B8DW4,85.83,2019-07-09 04:50:26
VZ4EC,UNMCW,6.48,2019-07-09 05:25:54
K273A,C2C4J,24.95,2019-07-09 06:21:34
VXBKV,JN3OL,30.20,2019-07-09 06:50:08
RYPQY,SUAPU,17.20,2019-07-09 09:27:32
NF94L,1X1JM,81.80,2019-07-09 09:35:21
HA8S9,QETPK,8.34,2019-07-09 11:12:57
QUXXW,SUK6V,64.44,2019-07-09 18:29:17
IEKHP,8UUA5,43.25,2019-07-09 19:43:08
LWN92,6B10W,20.00,2019-07-09 22:26:04
GRJJ9,EEFB3,160.42,2019-07-09 23:21:31
CAKJ0,M0NVM,18.52,2019-07-09 23:28:23
RB96W,TRQ56,196.30,2019-07-10 01:52:03
5NWDL,3U6JK,36.90,2019-07-10 03:47:24
L378W,7L3MZ,44.37,2019-07-10 05:52:29
HH43E,T6L9I,67.12,2019-07-10 09:24:04
W22YK,48NRZ,128.47,2019-07-10 09:30:34
6WTJ2,TKJGV,49.48,2019-07-10 11:08:52
PVPZ3,1VA3U,120.06,2019-07-10 12:11:39
WSATN,02ONF,13.10,2019-07-10 12:43:03
U90WO,4HLWL,15.25,2019-07-10 13:29:16
AWKOX,2S8NU,62.93,2019-07-10 16:57:37
O8SLW,P6ATF,79.32,2019-07-10 19:23:59
LDGAV,Y3IX3,46.20,2019-07-10 19:39:46
Z1351,C9M3G,10.70,2019-07-10 21:04:40
Q8DEK,FWBFR,3.30,2019-07-10 22:04:26
P3JMP,U6BCU,39.08,2019-07-10 23:12:47
86QII,312QR,62.82,2019-07-10 23:14:42
TZA1J,VMMG2,101.06,2019-07-11 02:27:54
ULSP6,WCNHF,6.60,2019-07-11 04:46:28
G2J8Q,VDW26,49.47,2019-07-11 05:38:00
LIRW2,QKBW9,27.81,2019-07-11 05:42:31
Q30Y6,GYK4P,9.90,2019-07-11 08:55:28
ILRV7,XW1FT,60.30,2019-07-11 09:48:13
NPBV8,XBZES,1.98,2019-07-11 09:57:07
ZPTE4,5F3RE,89.80,2019-07-11 11:44:21
HH43E,NOU3R,73.70,2019-07-11 12:10:01
U1OPI,0T4SS,140.40,2019-07-11 12:18:54
YMLPZ,P66SD,28.29,2019-07-11 14:31:01
CM10S,I7GFB,23.05,2019-07-11 14:58:37
9XKV3,O833Y,43.76,2019-07-11 15:35:50
S61GW,2ALGW,209.65,2019-07-11 15:43:54
QDQ4N,KDYNV,93.51,2019-07-11 18:42:14
J31DX,3RZI8,71.08,2019-07-11 19:47:15
YWW1E,9IN70,48.98,2019-07-11 20:26:20
JM6G6,T27XX,86.56,2019-07-11 21:59:47
KMK3F,LLUH9,60.87,2019-07-11 22:11:55
LC5EW,DGS0A,52.12,2019-07-11 22:37:08
9BPAF,ZVOMV,18.56,2019-07-11 23:15:05
41FOW,PBRZV,86.03,2019-07-12 00:18:39
UP4QM,LBZ2Q,22.50,2019-07-12 02:54:32
J8RJA,BI97A,21.25,2019-07-12 03:52:42
07GEY,RPMAA,45.52,2019-07-12 04:24:31
53JXE,EJ20L,32.24,2019-07-12 08:28:15
564CD,HVXPZ,6.28,2019-07-12 09:40:32
HS6UU,BMI7I,15.33,2019-07-12 12:16:41
P12JX,61H0K,60.08,2019-07-12 14:12:33
8VN3Q,3TPV8,3.50,2019-07-12 17:51:06
1T5H3,I5DVA,12.54,2019-07-12 18:44:29
HJ7NF,VH2G4,11.76,2019-07-13 01:47:20
YIRA3,LKF8C,142.29,2019-07-13 02:00:00
CLN6W,HUSZI,65.60,2019-07-13 02:09:03
LBQP3,PRFMN,17.70,2019-07-13 03:14:50
KM5XU,G8ZOC,10.11,2019-07-13 04:00:34
5AOX8,UPVTK,137.74,2019-07-13 04:03:54
KO0CC,3C5KJ,6.70,2019-07-13 05:51:30
B9XOD,5U5PQ,23.50,2019-07-13 06:46:18
RDY6D,EMAPH,9.90,2019-07-13 08:36:59
4L1F3,541HQ,55.13,2019-07-13 11:13:39
EYSE7,X2EYI,36.18,2019-07-13 11:28:35
EC83O,GQTFU,14.04,2019-07-13 14:12:34
T49S9,JWOR2,116.86,2019-07-13 15:39:09
MQD30,2CIJ7,28.70,2019-07-13 16:46:15
JQ5R4,0SF0J,35.36,2019-07-13 21:12:04
LTQL5,YZAAL,40.41,2019-07-13 22:44:02
R4A1B,H2HEK,61.25,2019-07-14 04:34:47
6M30A,A2I5U,233.28,2019-07-14 05:33:42
TLRJE,HIV1N,40.41,2019-07-14 05:49:33
FPNBQ,4Z64S,3.82,2019-07-14 09:33:53
P3FPZ,YFO63,79.70,2019-07-14 11:38:15
OHKIO,OQQN4,22.80,2019-07-14 19:56:42
Z40J1,KF68Z,69.75,2019-07-14 21:26:36
K30OG,PX3VF,19.92,2019-07-14 22:40:04
SKUNO,7TDWS,21.24,2019-07-15 00:00:11
0FS6I,QXMC7,62.50,2019-07-15 00:12:59
6PD7A,OSJKH,81.70,2019-07-15 00:23:33
Z308T,3DLPM,38.50,2019-07-15 00:39:04
YEZ0K,DCKZW,5.32,2019-07-15 01:23:21
6PPN0,TOBYQ,14.80,2019-07-15 01:49:17
FOC3C,6LL1D,16.13,2019-07-15 04:07:07
EMKIB,6DU1N,42.50,2019-07-15 04:13:41
CFGLH,5WECJ,0.99,2019-07-15 04:19:25
GQA26,5D6AW,40.83,2019-07-15 08:01:08
HE8MH,8NKJ0,28.74,2019-07-15 09:43:35
V8GO4,V9V48,50.24,2019-07-15 09:51:46
RP5FU,T2BT8,10.32,2019-07-15 09:54:17
QKJZ6,RHMMJ,108.00,2019-07-15 11:40:21
GMPON,6IO2G,25.98,2019-07-15 13:05:48
06DA2,QSCZS,2.97,2019-07-15 13:49:45
ZNA5V,9FTLL,12.52,2019-07-15 17:10:17
KXPC6,UKOY6,37.62,2019-07-15 17:16:36
HVVCL,VM8XZ,17.36,2019-07-15 19:57:30
72AVO,NY6SO,74.16,2019-07-15 20:37:49
T995H,Z4YZB,23.70,2019-07-15 20:41:39
Y9ILH,FN36L,10.30,2019-07-15 20:53:27
CFGLH,C1W1J,26.95,2019-07-15 22:26:49
UAFEA,IWMBG,51.03,2019-07-15 23:25:23
D82X2,5S6ZR,12.38,2019-07-15 23:27:04
NMNBE,J9O6R,71.56,2019-07-16 00:19:10
CJUFH,8253L,26.04,2019-07-16 01:10:25
ZYUS4,4RAH8,42.93,2019-07-16 04:34:52
G6QCY,7FDLF,24.80,2019-07-16 05:04:13
7XR98,ZABI8,139.95,2019-07-16 05:22:11
G55Z4,HSTR3,15.78,2019-07-16 09:18:47
0Q13A,76B0Z,4.02,2019-07-16 09:23:36
02179,JLL96,45.38,2019-07-16 09:39:10
3RG3N,G6AWM,24.60,2019-07-16 10:40:13
7K6GM,738JQ,8.05,2019-07-16 11:42:06
7HYIW,5VW4L,164.50,2019-07-16 13:32:32
RF9LE,QCSJ9,57.65,2019-07-16 15:02:27
2IKZ9,DLEA2,35.34,2019-07-16 17:59:48
7QVNR,91YFX,162.10,2019-07-16 18:55:30
PTFVP,ST3A0,318.90,2019-07-16 20:52:37
SNZVZ,MBUSZ,64.55,2019-07-16 21:27:36
0M27O,D9J8D,30.32,2019-07-16 23:21:56
1AJHV,UJ7V5,116.90,2019-07-16 23:41:54
CVB3N,3Q3M6,459.37,2019-07-17 00:11:56
FQRAJ,R6CAE,7.92,2019-07-17 00:46:39
YW4UI,8LDF0,31.38,2019-07-17 01:16:01
HI9KX,9GVLA,16.44,2019-07-17 01:20:49
PP5ZL,6HZFW,19.60,2019-07-17 01:55:06
KVCPU,TNXD8,18.20,2019-07-17 04:06:52
KT6CA,GHEKS,15.12,2019-07-17 06:15:08
7MVX1,4UV23,33.66,2019-07-17 09:32:15
J6W0N,YRED6,12.11,2019-07-17 10:50:15
5A51Z,H8MYJ,22.76,2019-07-17 12:31:43
IXEQQ,YEZIT,205.26,2019-07-17 12:56:57
T3730,X9EG8,98.76,2019-07-17 13:44:23
9BEXT,2R59N,10.69,2019-07-17 14:32:00
BWV6H,YITDP,61.49,2019-07-17 14:55:09
RLWUB,E5Q10,17.16,2019-07-17 19:53:35
1U95U,IT5LY,49.50,2019-07-17 23:09:50
L2A2K,DGFC2,2.24,2019-07-18 00:09:13
P58U3,PRHIZ,13.47,2019-07-18 01:51:56
62KTZ,ZG87N,5.30,2019-07-18 03:00:58
HTZ2V,HHVS8,70.88,2019-07-18 04:36:19
MQDZS,SVWSY,26.46,2019-07-18 08:29:00
3VONY,9SBRP,600.14,2019-07-18 09:01:17
GW4T1,0RX31,2.96,2019-07-18 09:17:32
OHPMP,KLOGJ,67.00,2019-07-18 09:34:20
QGI6R,MTDS1,276.75,2019-07-18 10:07:12
V4ZVB,VB36Q,6.20,2019-07-18 12:45:19
62IFY,8GU3T,38.84,2019-07-18 14:27:53
G55Z4,SOYYJ,25.84,2019-07-18 14:28:01
RF0D5,JQVJJ,19.92,2019-07-18 15:18:46
VFJQ4,5GAY7,33.90,2019-07-18 15:57:21
7C18Y,ZVU35,14.28,2019-07-18 16:49:47
O7TE2,O7P6V,9.51,2019-07-18 17:14:47
1YS0I,5NRFM,135.36,2019-07-18 19:06:32
AM6PM,X6XVS,32.00,2019-07-18 21:25:22
BG3XC,HCLIM,153.68,2019-07-19 01:06:37
OTFKR,SES8K,350.66,2019-07-19 01:07:10
3CMJ3,DQYJN,75.70,2019-07-19 06:50:02
CBBXD,XX0D6,44.37,2019-07-19 08:02:11
FY8SE,Z8FLW,9.60,2019-07-19 08:47:17
2IKQN,YAPC2,20.80,2019-07-19 08:58:29
Q343T,UFC7Q,64.20,2019-07-19 09:43:31
4PUZ7,EXQOR,1.63,2019-07-19 11:39:47
P7GNB,9KJ0F,99.69,2019-07-19 13:50:35
VZ4EC,CHP49,144.55,2019-07-19 17:30:34
8GTD0,SMNJC,78.03,2019-07-19 19:26:29
ET310,M7DIU,64.92,2019-07-19 19:33:43
ENA0D,OPU4W,10.60,2019-07-19 19:50:25
PXCTR,QFYCE,12.17,2019-07-19 21:07:06
XA7AG,2BCXI,65.61,2019-07-19 23:09:51
00JYL,7JXJZ,34.15,2019-07-20 05:18:56
K2AP7,CBW9F,3.96,2019-07-20 07:30:54
Z53RP,974J8,30.06,2019-07-20 08:02:30
2U11Z,5MZ4C,141.92,2019-07-20 08:15:08
1FG7T,XKQES,132.68,2019-07-20 10:22:24
G55Z4,BOU6W,18.84,2019-07-20 10:48:39
HNOGA,E8WTY,14.00,2019-07-20 11:54:55
DIN5C,CYTH9,11.84,2019-07-20 12:02:37
9KB0Q,Z2C41,54.60,2019-07-20 12:06:08
JPB85,EO19R,86.67,2019-07-20 12:40:09
HW29B,UNGRF,6.84,2019-07-20 12:49:29
M4W3N,MX0VB,74.25,2019-07-20 12:57:10
NLZFS,PY336,47.70,2019-07-20 15:19:29
R3WW3,OJANW,15.57,2019-07-20 15:38:42
UZTAZ,H4H9O,41.80,2019-07-20 16:13:24
6WTJ2,T0HYR,206.10,2019-07-20 18:30:41
LG0NT,QMOZA,42.66,2019-07-20 20:39:25
YLGKV,4SSV4,59.70,2019-07-20 22:05:57
PDD6Z,LF4WV,62.49,2019-07-20 22:06:21
ED0SR,D8TZE,29.24,2019-07-20 22:28:31
9319P,HPIBR,5.94,2019-07-21 00:46:50
O2IZP,YE6SY,145.12,2019-07-21 03:38:41
B9XOD,49TSG,61.78,2019-07-21 04:16:03
P3D2M,AJJ6A,30.80,2019-07-21 04:50:02
5TFVD,Z542D,58.86,2019-07-21 07:09:26
BQNPH,DD5MC,14.01,2019-07-21 07:23:03
0TFDB,RSAP8,32.46,2019-07-21 07:41:14
M4G4D,6NHHJ,62.96,2019-07-21 10:33:09
TTFTF,R6LJV,21.42,2019-07-21 11:37:14
3IAOM,G2466,5.44,2019-07-21 11:58:58
J6ZB6,L52KY,48.95,2019-07-21 14:00:29
D72EU,3FLMH,16.30,2019-07-21 14:41:32
GO7CC,I9WQP,45.00,2019-07-21 15:53:05
58Z4Y,72QJ1,104.88,2019-07-21 19:30:15
VHI8H,93T1X,37.56,2019-07-21 20:34:33
C533A,14HH3,31.28,2019-07-21 23:25:14
F6J7E,5MJTM,72.20,2019-07-22 03:06:27
TVQIO,UBUK1,58.58,2019-07-22 03:50:04
GWHGE,2NJ41,44.24,2019-07-22 03:56:43
73BO4,BNSPO,153.50,2019-07-22 06:36:07
BNJ00,TWOP1,8.49,2019-07-22 06:42:38
YSXI6,LVLFD,55.53,2019-07-22 07:45:00
RMGGV,FQI4R,8.70,2019-07-22 12:00:56
HW29B,5UTCD,51.70,2019-07-22 14:48:46
VRU1Z,KC7YQ,7.92,2019-07-22 14:55:59
225AC,RFC6J,22.56,2019-07-22 15:04:09
QTIG7,20GHG,8.75,2019-07-22 15:11:18
9R8KA,VP0K9,53.48,2019-07-22 16:30:22
XN0DF,JNPJW,17.90,2019-07-22 16:49:11
NYILX,WK6BD,208.44,2019-07-22 18:56:17
UWSKE,0K1JN,28.62,2019-07-22 19:21:45
DFFWR,ET7FO,23.38,2019-07-22 20:10:01
QU4A9,72DGW,52.70,2019-07-22 20:27:00
O9413,T3O2M,22.46,2019-07-22 20:53:16
JAJPL,QY4U2,83.76,2019-07-23 00:19:25
514WO,QBJMI,387.16,2019-07-23 00:34:13
KWVWH,GMWEV,141.90,2019-07-23 04:48:38
92FT4,CZLU9,58.10,2019-07-23 06:17:28
4H3OB,CJRRD,177.73,2019-07-23 06:20:36
XCUJX,MZRBU,0.99,2019-07-23 09:32:43
IG7Q6,8XRDJ,1.20,2019-07-23 10:55:15
YI7I5,SM11B,86.90,2019-07-23 12:11:01
WK1RA,T7JNC,2.68,2019-07-23 12:55:48
QAXK2,2R411,221.02,2019-07-23 13:02:55
DZ509,8H668,9.76,2019-07-23 13:08:08
BB6O6,9683K,10.62,2019-07-23 14:52:06
QADNH,TRZYK,238.02,2019-07-23 18:49:26
Z6X18,JI6OH,7.26,2019-07-23 18:56:01
KPLJ6,TAJSP,67.26,2019-07-23 19:11:34
QMMWD,9A816,9.24,2019-07-23 20:46:08
R474F,AKRLN,52.16,2019-07-24 00:27:13
BL1LV,MYNMI,128.35,2019-07-24 01:31:51
O2IZP,8JBQQ,80.50,2019-07-24 01:32:45
TVQIO,MIL59,28.88,2019-07-24 02:27:55
13GEP,4DMPA,18.20,2019-07-24 04:14:46
3YKS3,5BZEK,38.32,2019-07-24 04:33:16
8DQSR,7DCWH,2.97,2019-07-24 04:34:43
IHDYM,GTD1Z,79.11,2019-07-24 06:07:49
TSOEF,1LBOK,20.40,2019-07-24 11:02:26
39NDD,5U59Y,19.62,2019-07-24 11:10:53
1HV2J,POYCS,17.72,2019-07-24 11:21:40
6NIA4,3A3F2,233.16,2019-07-24 12:28:03
HD7D7,BW2NX,22.56,2019-07-24 12:37:58
QVYAY,XXPXN,77.00,2019-07-24 12:41:53
UTU6N,8R6GG,32.70,2019-07-24 13:28:07
SM0SC,1F278,4.95,2019-07-24 14:31:40
VVQP1,SEB1A,109.92,2019-07-24 16:29:26
WCI0R,6C6NX,83.36,2019-07-24 17:23:05
P8ST1,UTRGG,104.44,2019-07-24 20:08:00
XR9JJ,D3P6U,5.79,2019-07-24 21:57:15
3W0LL,WOJTF,38.07,2019-07-24 22:57:34
4J8OR,AQL1S,59.71,2019-07-25 02:12:14
HD7HQ,5XKRA,20.52,2019-07-25 03:24:10
B9E2L,5MMRL,29.54,2019-07-25 05:05:41
DHH8B,JDWRU,34.35,2019-07-25 09:13:28
FIZ3O,CHCCE,147.91,2019-07-25 09:57:51
GYWC9,A13IP,18.48,2019-07-25 12:32:41
66YXI,TPKC4,2.96,2019-07-25 13:02:47
WFNU3,EB0X4,18.24,2019-07-25 15:02:07
MM954,G49OW,74.00,2019-07-25 15:03:17
Z9GSY,1JBSW,13.21,2019-07-25 15:35:01
6WTO6,7OKAW,13.23,2019-07-25 18:34:19
JBKA0,UXKMY,47.12,2019-07-25 20:02:48
J5TM9,6DXXA,12.60,2019-07-25 20:26:25
JC4FK,JZTZE,70.80,2019-07-25 21:05:25
DSXPW,IIEH3,72.66,2019-07-25 23:25:14
GA7ND,FI71A,70.10,2019-07-25 23:51:18
GMY93,4BF66,41.85,2019-07-26 00:13:10
R3WJ5,NF8ZR,65.40,2019-07-26 05:35:43
10X50,UTC41,27.04,2019-07-26 07:58:28
S00SO,88WMR,46.98,2019-07-26 12:56:22
K42O4,5IL8Y,47.57,2019-07-26 12:57:39
6DZYN,PDKN1,24.22,2019-07-26 13:27:14
58RRY,S4AJ1,149.50,2019-07-26 14:44:14
O17D0,DNTKY,56.16,2019-07-26 16:27:59
71W82,0OEUO,8.72,2019-07-26 20:20:09
9Z3SN,N5K33,36.80,2019-07-27 00:50:39
KWVWH,E506L,29.12,2019-07-27 03:11:39
43V0E,2LJT6,18.90,2019-07-27 03:47:56
WJP0U,JJYLD,46.13,2019-07-27 07:20:49
WETX0,8RSH5,7.92,2019-07-27 07:55:55
NX0N0,WTTM3,80.61,2019-07-27 09:39:39
S6T7S,OKIPF,200.82,2019-07-27 10:19:47
